feature_id,geometry_type,coordinates,geometry_format
way/75233435,LineString,"[[37.3213538, 55.5918255], [37.3217987, 55.5911971], [37.3220472, 55.5907346], [37.3223742, 55.5898023]]","LINESTRING(55.5918255 37.3213538,55.5911971 37.3217987,55.5907346 37.3220472,55.5898023 37.3223742)"
way/75233438,LineString,"[[37.3278454, 55.5848701], [37.3277043, 55.5849744], [37.3269249, 55.5856787], [37.3260639, 55.5865657], [37.3254371, 55.5871729], [37.324683, 55.5878733], [37.3240542, 55.5881739], [37.322491, 55.5887895], [37.3222501, 55.5888615], [37.3221064, 55.5889185], [37.322052, 55.5889573]]","LINESTRING(55.5848701 37.3278454,55.5849744 37.3277043,55.5856787 37.3269249,55.5865657 37.3260639,55.5871729 37.3254371,55.5878733 37.324683,55.5881739 37.3240542,55.5887895 37.322491,55.5888615 37.3222501,55.5889185 37.3221064,55.5889573 37.322052)"
way/75233441,LineString,"[[37.3260011, 55.5846364], [37.3250029, 55.5855541], [37.3238601, 55.5866517]]","LINESTRING(55.5846364 37.3260011,55.5855541 37.3250029,55.5866517 37.3238601)"
way/75233444,LineString,"[[37.3254371, 55.5871729], [37.3238601, 55.5866517], [37.3228192, 55.5862818], [37.3218403, 55.5859832]]","LINESTRING(55.5871729 37.3254371,55.5866517 37.3238601,55.5862818 37.3228192,55.5859832 37.3218403)"
way/75233451,LineString,"[[37.3246868, 55.5844211], [37.3228192, 55.5862818]]","LINESTRING(55.5844211 37.3246868,55.5862818 37.3228192)"
way/75233456,LineString,"[[37.3205537, 55.5959977], [37.3206849, 55.5954748], [37.3207868, 55.59523], [37.3212348, 55.5945146], [37.321503, 55.5938902], [37.3221013, 55.5930204]]","LINESTRING(55.5959977 37.3205537,55.5954748 37.3206849,55.59523 37.3207868,55.5945146 37.3212348,55.5938902 37.321503,55.5930204 37.3221013)"
way/75233459,LineString,"[[37.324379, 55.5936159], [37.3241424, 55.5940473], [37.3231124, 55.5951936], [37.3228978, 55.5954967]]","LINESTRING(55.5936159 37.324379,55.5940473 37.3241424,55.5951936 37.3231124,55.5954967 37.3228978)"
way/75233462,LineString,"[[37.3232411, 55.59329], [37.3235308, 55.5931809], [37.323799, 55.5929869], [37.3241752, 55.5925574], [37.3244047, 55.5925079], [37.3250162, 55.5926279], [37.3251401, 55.592708], [37.3257516, 55.5928111], [37.3259589, 55.5928394], [37.3260417, 55.5928218], [37.3261973, 55.5928324], [37.3262348, 55.5928779], [37.326554, 55.5929188], [37.3268946, 55.5929234], [37.3270127, 55.5928688], [37.3274445, 55.5927839], [37.3280242, 55.5926852]]","LINESTRING(55.59329 37.3232411,55.5931809 37.3235308,55.5929869 37.323799,55.5925574 37.3241752,55.5925079 37.3244047,55.5926279 37.3250162,55.592708 37.3251401,55.5928111 37.3257516,55.5928394 37.3259589,55.5928218 37.3260417,55.5928324 37.3261973,55.5928779 37.3262348,55.5929188 37.326554,55.5929234 37.3268946,55.5928688 37.3270127,55.5927839 37.3274445,55.5926852 37.3280242)"
way/75233466,LineString,"[[37.3238526, 55.5916107], [37.3238741, 55.5911317], [37.3239899, 55.5907923], [37.3241267, 55.5904755], [37.3241991, 55.5902709], [37.3241854, 55.5901659], [37.3241971, 55.5898898]]","LINESTRING(55.5916107 37.3238526,55.5911317 37.3238741,55.5907923 37.3239899,55.5904755 37.3241267,55.5902709 37.3241991,55.5901659 37.3241854,55.5898898 37.3241971)"
way/75233470,LineString,"[[37.3244367, 55.5952843], [37.3254529, 55.5955007], [37.3254972, 55.5955569], [37.325415, 55.5956285], [37.3248973, 55.5960794], [37.3248014, 55.5961024]]","LINESTRING(55.5952843 37.3244367,55.5955007 37.3254529,55.5955569 37.3254972,55.5956285 37.325415,55.5960794 37.3248973,55.5961024 37.3248014)"
way/75233473,LineString,"[[37.3194356, 55.5960972], [37.3196394, 55.5960997], [37.320331, 55.5960569], [37.3203853, 55.5960503], [37.3205537, 55.5959977], [37.3209617, 55.5958078], [37.3210046, 55.5957973], [37.3210579, 55.5957917], [37.3212067, 55.5957948], [37.3225973, 55.5959271], [37.3240672, 55.5960847], [37.3247321, 55.5961125], [37.3248014, 55.5961024]]","LINESTRING(55.5960972 37.3194356,55.5960997 37.3196394,55.5960569 37.320331,55.5960503 37.3203853,55.5959977 37.3205537,55.5958078 37.3209617,55.5957973 37.3210046,55.5957917 37.3210579,55.5957948 37.3212067,55.5959271 37.3225973,55.5960847 37.3240672,55.5961125 37.3247321,55.5961024 37.3248014)"
way/75233475,LineString,"[[37.3240672, 55.5960847], [37.3232547, 55.5985863]]","LINESTRING(55.5960847 37.3240672,55.5985863 37.3232547)"
way/75233476,LineString,"[[37.3225973, 55.5959271], [37.3219215, 55.5982306]]","LINESTRING(55.5959271 37.3225973,55.5982306 37.3219215)"
way/75233478,LineString,"[[37.3212067, 55.5957948], [37.3210468, 55.5962923], [37.320394, 55.5982571]]","LINESTRING(55.5957948 37.3212067,55.5962923 37.3210468,55.5982571 37.320394)"
way/75233483,LineString,"[[37.3206849, 55.5954748], [37.3211658, 55.5953877], [37.3218881, 55.5951673], [37.3221535, 55.5949681], [37.3224737, 55.5945352], [37.3227068, 55.5940162], [37.3228515, 55.5934853], [37.3228827, 55.5933655], [37.3229085, 55.5932476], [37.3228763, 55.5931566], [37.3228549, 55.5928717], [37.3228549, 55.5925443], [37.3228119, 55.5920472], [37.3228221, 55.5917853]]","LINESTRING(55.5954748 37.3206849,55.5953877 37.3211658,55.5951673 37.3218881,55.5949681 37.3221535,55.5945352 37.3224737,55.5940162 37.3227068,55.5934853 37.3228515,55.5933655 37.3228827,55.5932476 37.3229085,55.5931566 37.3228763,55.5928717 37.3228549,55.5925443 37.3228549,55.5920472 37.3228119,55.5917853 37.3228221)"
way/75233484,LineString,"[[37.3205599, 55.5919052], [37.3206479, 55.5919158], [37.3206929, 55.5919156], [37.3213538, 55.5918255], [37.3221468, 55.591841], [37.3228221, 55.5917853], [37.3231982, 55.5917259], [37.3238526, 55.5916107], [37.3248075, 55.5915925]]","LINESTRING(55.5919052 37.3205599,55.5919158 37.3206479,55.5919156 37.3206929,55.5918255 37.3213538,55.591841 37.3221468,55.5917853 37.3228221,55.5917259 37.3231982,55.5916107 37.3238526,55.5915925 37.3248075)"
way/75233489,LineString,"[[37.3254512, 55.5938781], [37.3244367, 55.5952843], [37.3242282, 55.5955937], [37.3241883, 55.5958392], [37.3240672, 55.5960847]]","LINESTRING(55.5938781 37.3254512,55.5952843 37.3244367,55.5955937 37.3242282,55.5958392 37.3241883,55.5960847 37.3240672)"
way/75233491,LineString,"[[37.3269384, 55.594025], [37.3259216, 55.5953479], [37.3258191, 55.5954846], [37.3256878, 55.5955655], [37.325415, 55.5956285]]","LINESTRING(55.594025 37.3269384,55.5953479 37.3259216,55.5954846 37.3258191,55.5955655 37.3256878,55.5956285 37.325415)"
way/75233510,LineString,"[[37.3214399, 55.599972], [37.3214765, 55.5998962], [37.3214847, 55.5998514], [37.3214765, 55.5998147], [37.3214501, 55.5997756], [37.3214033, 55.59974], [37.3213444, 55.5997159], [37.3210013, 55.5996368], [37.3199837, 55.5993824], [37.3194806, 55.599255], [37.3192607, 55.599161], [37.3192123, 55.5990907], [37.3192232, 55.5990337], [37.3192607, 55.5989004], [37.3197646, 55.5980528]]","LINESTRING(55.599972 37.3214399,55.5998962 37.3214765,55.5998514 37.3214847,55.5998147 37.3214765,55.5997756 37.3214501,55.59974 37.3214033,55.5997159 37.3213444,55.5996368 37.3210013,55.5993824 37.3199837,55.599255 37.3194806,55.599161 37.3192607,55.5990907 37.3192123,55.5990337 37.3192232,55.5989004 37.3192607,55.5980528 37.3197646)"
way/75233512,LineString,"[[37.3201358, 55.5926812], [37.3221013, 55.5930204], [37.3228763, 55.5931566]]","LINESTRING(55.5926812 37.3201358,55.5930204 37.3221013,55.5931566 37.3228763)"
way/75233514,LineString,"[[37.3229085, 55.5932476], [37.3232411, 55.59329], [37.324035, 55.5935446], [37.324379, 55.5936159], [37.3249255, 55.5937326], [37.3254512, 55.5938781], [37.3262988, 55.5939993], [37.3269384, 55.594025], [37.3274253, 55.593969], [37.3277006, 55.5939023]]","LINESTRING(55.5932476 37.3229085,55.59329 37.3232411,55.5935446 37.324035,55.5936159 37.324379,55.5937326 37.3249255,55.5938781 37.3254512,55.5939993 37.3262988,55.594025 37.3269384,55.593969 37.3274253,55.5939023 37.3277006)"
way/75236211,LineString,"[[37.3563874, 55.5632531], [37.3553663, 55.5629105], [37.3546003, 55.5626408], [37.3535391, 55.5623746], [37.3509997, 55.5618996], [37.3505797, 55.5618255], [37.3503795, 55.5617905]]","LINESTRING(55.5632531 37.3563874,55.5629105 37.3553663,55.5626408 37.3546003,55.5623746 37.3535391,55.5618996 37.3509997,55.5618255 37.3505797,55.5617905 37.3503795)"
way/75236212,LineString,"[[37.3563874, 55.5632531], [37.3561234, 55.5636979], [37.355811, 55.5640414]]","LINESTRING(55.5632531 37.3563874,55.5636979 37.3561234,55.5640414 37.355811)"
way/75236213,LineString,"[[37.355811, 55.5640414], [37.3555936, 55.5639899], [37.3552289, 55.5639141], [37.354671, 55.5637472], [37.3538395, 55.5635031], [37.3534512, 55.5634043], [37.3530275, 55.5632996], [37.3521799, 55.5631267], [37.3516756, 55.5630084], [37.3513511, 55.5629174], [37.3512304, 55.5628734], [37.350828, 55.5628142]]","LINESTRING(55.5640414 37.355811,55.5639899 37.3555936,55.5639141 37.3552289,55.5637472 37.354671,55.5635031 37.3538395,55.5634043 37.3534512,55.5632996 37.3530275,55.5631267 37.3521799,55.5630084 37.3516756,55.5629174 37.3513511,55.5628734 37.3512304,55.5628142 37.350828)"
way/75236216,LineString,"[[37.3575248, 55.5611686], [37.357321, 55.5612384], [37.3567417, 55.5616146], [37.3562322, 55.5619818], [37.3558142, 55.5622006], [37.3553043, 55.562386], [37.3546003, 55.5626408]]","LINESTRING(55.5611686 37.3575248,55.5612384 37.357321,55.5616146 37.3567417,55.5619818 37.3562322,55.5622006 37.3558142,55.562386 37.3553043,55.5626408 37.3546003)"
way/75236219,LineString,"[[37.356627, 55.5604373], [37.3563441, 55.5603747], [37.3558994, 55.5602692], [37.3550706, 55.5602585], [37.354553, 55.560345], [37.3533084, 55.5607045]]","LINESTRING(55.5604373 37.356627,55.5603747 37.3563441,55.5602692 37.3558994,55.5602585 37.3550706,55.560345 37.354553,55.5607045 37.3533084)"
way/75236221,LineString,"[[37.3561496, 55.5575263], [37.3560765, 55.5554497]]","LINESTRING(55.5575263 37.3561496,55.5554497 37.3560765)"
way/75236222,LineString,"[[37.3550418, 55.5573777], [37.3540809, 55.5574309], [37.3529275, 55.5575219], [37.3528075, 55.5574732], [37.3526408, 55.556809]]","LINESTRING(55.5573777 37.3550418,55.5574309 37.3540809,55.5575219 37.3529275,55.5574732 37.3528075,55.556809 37.3526408)"
way/75236223,LineString,"[[37.3582919, 55.5607318], [37.3585977, 55.5606377], [37.3599335, 55.5600704], [37.360146, 55.5600081], [37.3603466, 55.5599703], [37.3622754, 55.5599062], [37.3621697, 55.5608436]]","LINESTRING(55.5607318 37.3582919,55.5606377 37.3585977,55.5600704 37.3599335,55.5600081 37.360146,55.5599703 37.3603466,55.5599062 37.3622754,55.5608436 37.3621697)"
way/75236224,LineString,"[[37.3616629, 55.5653788], [37.361366, 55.5652918], [37.3594351, 55.5646985], [37.3561831, 55.5637208], [37.3561234, 55.5636979]]","LINESTRING(55.5653788 37.3616629,55.5652918 37.361366,55.5646985 37.3594351,55.5637208 37.3561831,55.5636979 37.3561234)"
way/75236226,LineString,"[[37.3570984, 55.5599476], [37.3569113, 55.5571501], [37.3569079, 55.5550067]]","LINESTRING(55.5599476 37.3570984,55.5571501 37.3569113,55.5550067 37.3569079)"
way/75236227,LineString,"[[37.3569113, 55.5571501], [37.3582417, 55.5571926]]","LINESTRING(55.5571501 37.3569113,55.5571926 37.3582417)"
way/75236228,LineString,"[[37.3582759, 55.5573308], [37.3595472, 55.5573339], [37.3609044, 55.5573368]]","LINESTRING(55.5573308 37.3582759,55.5573339 37.3595472,55.5573368 37.3609044)"
way/75236233,LineString,"[[37.3625705, 55.5598099], [37.3610976, 55.5598535], [37.3597431, 55.5599005], [37.3584341, 55.5599385], [37.3570984, 55.5599476], [37.356834, 55.5599557]]","LINESTRING(55.5598099 37.3625705,55.5598535 37.3610976,55.5599005 37.3597431,55.5599385 37.3584341,55.5599476 37.3570984,55.5599557 37.356834)"
way/75236234,LineString,"[[37.3610976, 55.5598535], [37.3609044, 55.5573368]]","LINESTRING(55.5598535 37.3610976,55.5573368 37.3609044)"
way/75236236,LineString,"[[37.3597431, 55.5599005], [37.3596867, 55.5584898], [37.359617, 55.5580195], [37.3595472, 55.5573339], [37.3594775, 55.5566148], [37.3594346, 55.5557834], [37.3593219, 55.5549703]]","LINESTRING(55.5599005 37.3597431,55.5584898 37.3596867,55.5580195 37.359617,55.5573339 37.3595472,55.5566148 37.3594775,55.5557834 37.3594346,55.5549703 37.3593219)"
way/75236237,LineString,"[[37.3610252, 55.5549505], [37.3603197, 55.554946], [37.3593219, 55.5549703], [37.3580345, 55.5549764], [37.3569079, 55.5550067]]","LINESTRING(55.5549505 37.3610252,55.554946 37.3603197,55.5549703 37.3593219,55.5549764 37.3580345,55.5550067 37.3569079)"
way/75236238,LineString,"[[37.3580345, 55.5549764], [37.3581042, 55.5563811], [37.3581096, 55.5567574], [37.3581344, 55.5569969], [37.3582417, 55.5571926], [37.3582759, 55.5573308], [37.3584341, 55.5599385]]","LINESTRING(55.5549764 37.3580345,55.5563811 37.3581042,55.5567574 37.3581096,55.5569969 37.3581344,55.5571926 37.3582417,55.5573308 37.3582759,55.5599385 37.3584341)"
way/75236241,LineString,"[[37.3503151, 55.577144], [37.3494997, 55.5768286], [37.349092, 55.5766467], [37.3488511, 55.5765156], [37.3484912, 55.5763191], [37.3480298, 55.5761615], [37.3475578, 55.5760098]]","LINESTRING(55.577144 37.3503151,55.5768286 37.3494997,55.5766467 37.349092,55.5765156 37.3488511,55.5763191 37.3484912,55.5761615 37.3480298,55.5760098 37.3475578)"
way/75236243,LineString,"[[37.3469279, 55.5765651], [37.3476828, 55.5768157], [37.3481333, 55.5769517], [37.3494253, 55.577396], [37.3499503, 55.5776168], [37.3502742, 55.5777938], [37.3506396, 55.5780067], [37.3509581, 55.5781726], [37.3511964, 55.5783394]]","LINESTRING(55.5765651 37.3469279,55.5768157 37.3476828,55.5769517 37.3481333,55.577396 37.3494253,55.5776168 37.3499503,55.5777938 37.3502742,55.5780067 37.3506396,55.5781726 37.3509581,55.5783394 37.3511964)"
way/75236247,LineString,"[[37.358991, 55.5625089], [37.3612073, 55.5616659], [37.3619178, 55.5616624]]","LINESTRING(55.5625089 37.358991,55.5616659 37.3612073,55.5616624 37.3619178)"
way/75236249,LineString,"[[37.3581988, 55.5617938], [37.359338, 55.5613719], [37.3605397, 55.5609593], [37.3608186, 55.5608804], [37.3621697, 55.5608436]]","LINESTRING(55.5617938 37.3581988,55.5613719 37.359338,55.5609593 37.3605397,55.5608804 37.3608186,55.5608436 37.3621697)"
way/75236255,LineString,"[[37.3488511, 55.5765156], [37.3492805, 55.5761874], [37.3494869, 55.576043], [37.3496065, 55.576038], [37.3497679, 55.5760826], [37.3504251, 55.5763024], [37.3507442, 55.576495], [37.3509159, 55.5765617]]","LINESTRING(55.5765156 37.3488511,55.5761874 37.3492805,55.576043 37.3494869,55.576038 37.3496065,55.5760826 37.3497679,55.5763024 37.3504251,55.576495 37.3507442,55.5765617 37.3509159)"
way/75236258,LineString,"[[37.3510446, 55.5764647], [37.3509159, 55.5765617], [37.3503151, 55.577144], [37.3503365, 55.5773199], [37.3502742, 55.5777938]]","LINESTRING(55.5764647 37.3510446,55.5765617 37.3509159,55.577144 37.3503151,55.5773199 37.3503365,55.5777938 37.3502742)"
way/75295766,LineString,"[[37.7081515, 55.7835884], [37.7081294, 55.7835409], [37.7079409, 55.783156], [37.707846, 55.782962], [37.7078073, 55.7828831], [37.707742, 55.7827422], [37.7075803, 55.7824097], [37.7075412, 55.7823291], [37.7074968, 55.7822171]]","LINESTRING(55.7835884 37.7081515,55.7835409 37.7081294,55.783156 37.7079409,55.782962 37.707846,55.7828831 37.7078073,55.7827422 37.707742,55.7824097 37.7075803,55.7823291 37.7075412,55.7822171 37.7074968)"
way/75295855,LineString,"[[37.7118071, 55.7817746], [37.7115175, 55.7817218]]","LINESTRING(55.7817746 37.7118071,55.7817218 37.7115175)"
way/75295859,LineString,"[[37.7115175, 55.7817218], [37.711998, 55.7816297], [37.7136153, 55.7813224]]","LINESTRING(55.7817218 37.7115175,55.7816297 37.711998,55.7813224 37.7136153)"
way/75296058,LineString,"[[37.7157818, 55.777958], [37.7158596, 55.7780982], [37.7159569, 55.7783215], [37.716143, 55.7787789], [37.7161921, 55.7789028], [37.7162453, 55.7790438], [37.7168139, 55.7804197], [37.7168563, 55.7805135], [37.7169093, 55.7805924]]","LINESTRING(55.777958 37.7157818,55.7780982 37.7158596,55.7783215 37.7159569,55.7787789 37.716143,55.7789028 37.7161921,55.7790438 37.7162453,55.7804197 37.7168139,55.7805135 37.7168563,55.7805924 37.7169093)"
way/75296618,LineString,"[[37.2967833, 55.4127384], [37.2971601, 55.4129618], [37.2982981, 55.4142293], [37.2991113, 55.4150637], [37.2991195, 55.4151244]]","LINESTRING(55.4127384 37.2967833,55.4129618 37.2971601,55.4142293 37.2982981,55.4150637 37.2991113,55.4151244 37.2991195)"
way/75390909,LineString,"[[37.1664239, 55.9844351], [37.166438, 55.9843206], [37.1663892, 55.9842496], [37.1663141, 55.9841994], [37.166178, 55.9841607]]","LINESTRING(55.9844351 37.1664239,55.9843206 37.166438,55.9842496 37.1663892,55.9841994 37.1663141,55.9841607 37.166178)"
way/75391311,LineString,"[[37.1751777, 55.9780842], [37.1754572, 55.9779239], [37.175632, 55.9778418]]","LINESTRING(55.9780842 37.1751777,55.9779239 37.1754572,55.9778418 37.175632)"
way/75391316,LineString,"[[37.1745678, 55.9784311], [37.1744456, 55.9785277], [37.1742419, 55.9786597], [37.1740678, 55.9787519]]","LINESTRING(55.9784311 37.1745678,55.9785277 37.1744456,55.9786597 37.1742419,55.9787519 37.1740678)"
way/75391831,LineString,"[[37.6528408, 55.8263456], [37.6530188, 55.8262905], [37.6534752, 55.8261399], [37.6542446, 55.8258925], [37.6544565, 55.8258125], [37.655036, 55.825505], [37.6562938, 55.8250798], [37.6563858, 55.8250487], [37.6564536, 55.8250269], [37.6565957, 55.8249823], [37.6568075, 55.8249312], [37.6569566, 55.8249066], [37.6573721, 55.8248525]]","LINESTRING(55.8263456 37.6528408,55.8262905 37.6530188,55.8261399 37.6534752,55.8258925 37.6542446,55.8258125 37.6544565,55.825505 37.655036,55.8250798 37.6562938,55.8250487 37.6563858,55.8250269 37.6564536,55.8249823 37.6565957,55.8249312 37.6568075,55.8249066 37.6569566,55.8248525 37.6573721)"
way/75391832,LineString,"[[37.6466444, 55.8152988], [37.6466116, 55.8151229], [37.6465934, 55.8150252], [37.6465899, 55.8150067], [37.6465699, 55.8149015], [37.6465289, 55.814686], [37.646506, 55.8145655], [37.6464968, 55.8145289]]","LINESTRING(55.8152988 37.6466444,55.8151229 37.6466116,55.8150252 37.6465934,55.8150067 37.6465899,55.8149015 37.6465699,55.814686 37.6465289,55.8145655 37.646506,55.8145289 37.6464968)"
way/75391986,LineString,"[[37.1665586, 55.9840485], [37.16689, 55.9839371]]","LINESTRING(55.9840485 37.1665586,55.9839371 37.16689)"
way/75392230,LineString,"[[37.146507, 55.984662], [37.1463703, 55.9850577], [37.1461881, 55.9855854], [37.1461341, 55.9857631], [37.1461261, 55.9857896]]","LINESTRING(55.984662 37.146507,55.9850577 37.1463703,55.9855854 37.1461881,55.9857631 37.1461341,55.9857896 37.1461261)"
way/75393603,LineString,"[[37.1731868, 55.9790427], [37.1734648, 55.9789088], [37.1738858, 55.9787266]]","LINESTRING(55.9790427 37.1731868,55.9789088 37.1734648,55.9787266 37.1738858)"
way/75396462,LineString,"[[37.1491836, 55.9771026], [37.1496062, 55.9771201], [37.1496892, 55.9771204], [37.1505701, 55.977123], [37.1512921, 55.9771254], [37.151593, 55.9771262], [37.1542216, 55.9771344], [37.155671, 55.9771414], [37.1562665, 55.9771407], [37.1562779, 55.9771408], [37.157056, 55.9771423], [37.1572034, 55.9771417], [37.1584162, 55.9771475], [37.1585624, 55.977148], [37.1586893, 55.9771482], [37.1597216, 55.9771504], [37.1603161, 55.9771526]]","LINESTRING(55.9771026 37.1491836,55.9771201 37.1496062,55.9771204 37.1496892,55.977123 37.1505701,55.9771254 37.1512921,55.9771262 37.151593,55.9771344 37.1542216,55.9771414 37.155671,55.9771407 37.1562665,55.9771408 37.1562779,55.9771423 37.157056,55.9771417 37.1572034,55.9771475 37.1584162,55.977148 37.1585624,55.9771482 37.1586893,55.9771504 37.1597216,55.9771526 37.1603161)"
