feature_id,geometry_type,coordinates,geometry_format
way/438482034,LineString,"[[30.5995855, 59.7580257], [30.5994841, 59.7579653], [30.5993124, 59.7578631], [30.5990816, 59.7577202], [30.5990055, 59.7576602]]","LINESTRING(59.7580257 30.5995855,59.7579653 30.5994841,59.7578631 30.5993124,59.7577202 30.5990816,59.7576602 30.5990055)"
way/438482035,LineString,"[[30.6249656, 59.7489448], [30.6252645, 59.7486637], [30.6253607, 59.7485669], [30.625633, 59.748291], [30.6262591, 59.7476081], [30.6267899, 59.7470394], [30.6273809, 59.7464217], [30.6298988, 59.7438357], [30.6311461, 59.7425522], [30.632097, 59.7415581], [30.6321345, 59.7415101], [30.632164, 59.7414635], [30.6321788, 59.7414101], [30.63216, 59.7413601], [30.6321288, 59.7413233]]","LINESTRING(59.7489448 30.6249656,59.7486637 30.6252645,59.7485669 30.6253607,59.748291 30.625633,59.7476081 30.6262591,59.7470394 30.6267899,59.7464217 30.6273809,59.7438357 30.6298988,59.7425522 30.6311461,59.7415581 30.632097,59.7415101 30.6321345,59.7414635 30.632164,59.7414101 30.6321788,59.7413601 30.63216,59.7413233 30.6321288)"
way/438482036,LineString,"[[30.6273652, 59.7785068], [30.629317, 59.779381], [30.6295019, 59.7794859], [30.6296132, 59.7795798], [30.6301851, 59.7803157], [30.6307889, 59.7810702]]","LINESTRING(59.7785068 30.6273652,59.779381 30.629317,59.7794859 30.6295019,59.7795798 30.6296132,59.7803157 30.6301851,59.7810702 30.6307889)"
way/438482540,LineString,"[[30.4592672, 59.980271], [30.4594139, 59.9802649], [30.4595677, 59.9802584], [30.4601573, 59.9802338], [30.4613461, 59.980184], [30.4616536, 59.9801705], [30.464269, 59.980059], [30.4647987, 59.9800365], [30.4658938, 59.9799899], [30.4680757, 59.9798971], [30.4693799, 59.9798393], [30.47104, 59.9797657], [30.4716063, 59.9797409], [30.4728024, 59.9796913], [30.4746398, 59.9796153], [30.4748846, 59.979605]]","LINESTRING(59.980271 30.4592672,59.9802649 30.4594139,59.9802584 30.4595677,59.9802338 30.4601573,59.980184 30.4613461,59.9801705 30.4616536,59.980059 30.464269,59.9800365 30.4647987,59.9799899 30.4658938,59.9798971 30.4680757,59.9798393 30.4693799,59.9797657 30.47104,59.9797409 30.4716063,59.9796913 30.4728024,59.9796153 30.4746398,59.979605 30.4748846)"
way/438484488,LineString,"[[30.4195724, 59.9427281], [30.4195981, 59.9426036], [30.4196209, 59.942499], [30.4196915, 59.9421868], [30.4197745, 59.9418384], [30.4198374, 59.9416961], [30.4199969, 59.9413438], [30.4201245, 59.9410453], [30.4201869, 59.94089], [30.4202987, 59.9406339], [30.420489, 59.9401916], [30.4208039, 59.9395147], [30.4208702, 59.9393662]]","LINESTRING(59.9427281 30.4195724,59.9426036 30.4195981,59.942499 30.4196209,59.9421868 30.4196915,59.9418384 30.4197745,59.9416961 30.4198374,59.9413438 30.4199969,59.9410453 30.4201245,59.94089 30.4201869,59.9406339 30.4202987,59.9401916 30.420489,59.9395147 30.4208039,59.9393662 30.4208702)"
way/438504910,LineString,"[[30.447703, 59.8721697], [30.4478315, 59.8721969]]",
way/438737106,LineString,"[[30.2747753, 60.0030785], [30.274632, 60.0030668], [30.2744748, 60.0030674], [30.2731087, 60.0032515], [30.2720633, 60.0033952], [30.2718177, 60.0034331]]","LINESTRING(60.0030785 30.2747753,60.0030668 30.274632,60.0030674 30.2744748,60.0032515 30.2731087,60.0033952 30.2720633,60.0034331 30.2718177)"
way/438948855,LineString,"[[30.1616463, 59.8700998], [30.1618733, 59.8699388], [30.1630875, 59.8696626], [30.1645872, 59.8693149], [30.1661781, 59.8689459], [30.1667415, 59.8688194], [30.1669024, 59.8687976], [30.1670766, 59.8687938], [30.1672902, 59.8688116]]","LINESTRING(59.8700998 30.1616463,59.8699388 30.1618733,59.8696626 30.1630875,59.8693149 30.1645872,59.8689459 30.1661781,59.8688194 30.1667415,59.8687976 30.1669024,59.8687938 30.1670766,59.8688116 30.1672902)"
way/439345421,LineString,"[[30.6117444, 59.7324298], [30.6118825, 59.731606], [30.6119566, 59.7311639]]","LINESTRING(59.7324298 30.6117444,59.731606 30.6118825,59.7311639 30.6119566)"
way/439427985,LineString,"[[30.3091318, 60.0554037], [30.3090717, 60.0554941], [30.3087766, 60.0559377], [30.3083165, 60.0566162], [30.3081172, 60.0566894], [30.3080191, 60.0567191], [30.3076015, 60.0568604]]","LINESTRING(60.0554037 30.3091318,60.0554941 30.3090717,60.0559377 30.3087766,60.0566162 30.3083165,60.0566894 30.3081172,60.0567191 30.3080191,60.0568604 30.3076015)"
way/439678693,LineString,"[[30.5423138, 59.8031785], [30.542449, 59.8031048], [30.5426163, 59.8030136], [30.5445017, 59.8019959], [30.5445523, 59.8019686], [30.5446631, 59.8019088], [30.5448249, 59.8018214], [30.544925, 59.8017674], [30.5453331, 59.8015471]]","LINESTRING(59.8031785 30.5423138,59.8031048 30.542449,59.8030136 30.5426163,59.8019959 30.5445017,59.8019686 30.5445523,59.8019088 30.5446631,59.8018214 30.5448249,59.8017674 30.544925,59.8015471 30.5453331)"
way/439678712,LineString,"[[30.5484517, 59.7998873], [30.5463112, 59.7988789], [30.5462542, 59.7987777], [30.5462757, 59.7986752], [30.5463293, 59.798574], [30.5463535, 59.7984944], [30.5463059, 59.7983851], [30.5456514, 59.7978184]]","LINESTRING(59.7998873 30.5484517,59.7988789 30.5463112,59.7987777 30.5462542,59.7986752 30.5462757,59.798574 30.5463293,59.7984944 30.5463535,59.7983851 30.5463059,59.7978184 30.5456514)"
way/439685420,LineString,"[[30.4924603, 59.8134255], [30.4952331, 59.8133613]]",
way/439685422,LineString,"[[30.4558267, 59.8177957], [30.4553408, 59.8178282], [30.454916, 59.8178763], [30.4544385, 59.8179389], [30.4539162, 59.8180232], [30.4535536, 59.8180975], [30.4533291, 59.8181668], [30.4531204, 59.818264], [30.4529589, 59.8183815], [30.4528679, 59.8184733], [30.4522947, 59.8192192], [30.4515937, 59.820104], [30.4514923, 59.8202314], [30.4513857, 59.8203653], [30.4512331, 59.8205541]]","LINESTRING(59.8177957 30.4558267,59.8178282 30.4553408,59.8178763 30.454916,59.8179389 30.4544385,59.8180232 30.4539162,59.8180975 30.4535536,59.8181668 30.4533291,59.818264 30.4531204,59.8183815 30.4529589,59.8184733 30.4528679,59.8192192 30.4522947,59.820104 30.4515937,59.8202314 30.4514923,59.8203653 30.4513857,59.8205541 30.4512331)"
way/439688567,LineString,"[[30.6321288, 59.7413233], [30.6296796, 59.7406512]]",
way/439759515,LineString,"[[30.5101498, 59.7413059], [30.5123431, 59.7400543]]",
way/439759519,LineString,"[[30.494522, 59.7496464], [30.494923, 59.7494345]]",
way/439763406,LineString,"[[30.2961552, 59.950743], [30.2940473, 59.9513715]]",
way/439765382,LineString,"[[30.2813817, 59.9555442], [30.2809606, 59.9557567], [30.2805372, 59.9559861], [30.2800637, 59.9562518], [30.2797264, 59.9564595], [30.2793374, 59.9566671], [30.2792523, 59.9567226], [30.2791569, 59.9567877], [30.2789957, 59.95692], [30.2783269, 59.957596], [30.2776907, 59.9582393], [30.2775401, 59.9583916], [30.2775151, 59.9584182], [30.2765598, 59.9593737], [30.2765394, 59.9593947]]","LINESTRING(59.9555442 30.2813817,59.9557567 30.2809606,59.9559861 30.2805372,59.9562518 30.2800637,59.9564595 30.2797264,59.9566671 30.2793374,59.9567226 30.2792523,59.9567877 30.2791569,59.95692 30.2789957,59.957596 30.2783269,59.9582393 30.2776907,59.9583916 30.2775401,59.9584182 30.2775151,59.9593737 30.2765598,59.9593947 30.2765394)"
way/439770803,LineString,"[[30.3667243, 59.8106739], [30.3668236, 59.8106467], [30.3669198, 59.8106394], [30.3670156, 59.8106477], [30.3671013, 59.8106709], [30.3671743, 59.8107113], [30.3672143, 59.8107621]]","LINESTRING(59.8106739 30.3667243,59.8106467 30.3668236,59.8106394 30.3669198,59.8106477 30.3670156,59.8106709 30.3671013,59.8107113 30.3671743,59.8107621 30.3672143)"
way/439770804,LineString,"[[30.3728544, 59.8115041], [30.3728901, 59.8114928], [30.3729286, 59.8114842], [30.3729691, 59.8114783]]","LINESTRING(59.8115041 30.3728544,59.8114928 30.3728901,59.8114842 30.3729286,59.8114783 30.3729691)"
way/439875258,LineString,"[[30.6119931, 59.7307709], [30.6123912, 59.7307844], [30.6136329, 59.7308226], [30.6151001, 59.7308571], [30.6157659, 59.7308728], [30.6169961, 59.730897], [30.6172924, 59.7309062]]","LINESTRING(59.7307709 30.6119931,59.7307844 30.6123912,59.7308226 30.6136329,59.7308571 30.6151001,59.7308728 30.6157659,59.730897 30.6169961,59.7309062 30.6172924)"
way/439875266,LineString,"[[30.5224455, 59.8235649], [30.5232388, 59.8232336]]",
way/439875269,LineString,"[[30.5316547, 59.8053389], [30.5317476, 59.8053144], [30.5318332, 59.8052686], [30.5319074, 59.8051236], [30.5319567, 59.8050045]]","LINESTRING(59.8053389 30.5316547,59.8053144 30.5317476,59.8052686 30.5318332,59.8051236 30.5319074,59.8050045 30.5319567)"
way/439875280,LineString,"[[30.5623516, 59.7726026], [30.5651075, 59.7726378], [30.5656224, 59.7726837], [30.5659097, 59.7727294], [30.5659797, 59.7727581]]","LINESTRING(59.7726026 30.5623516,59.7726378 30.5651075,59.7726837 30.5656224,59.7727294 30.5659097,59.7727581 30.5659797)"
way/439875284,LineString,"[[30.5901063, 59.7703214], [30.5900817, 59.7702316], [30.5901126, 59.7701185], [30.5902053, 59.7699835], [30.5904371, 59.7697147], [30.5906515, 59.7695612], [30.5907773, 59.769522], [30.5909432, 59.7695056], [30.5911269, 59.7695046], [30.5915956, 59.7695422]]","LINESTRING(59.7703214 30.5901063,59.7702316 30.5900817,59.7701185 30.5901126,59.7699835 30.5902053,59.7697147 30.5904371,59.7695612 30.5906515,59.769522 30.5907773,59.7695056 30.5909432,59.7695046 30.5911269,59.7695422 30.5915956)"
way/439920802,LineString,"[[30.3375894, 60.0567688], [30.3372925, 60.0563934], [30.3372197, 60.0562946], [30.3371487, 60.0561984], [30.3370483, 60.0560062], [30.3366506, 60.0554639], [30.3357113, 60.0541833], [30.3351184, 60.0534456]]","LINESTRING(60.0567688 30.3375894,60.0563934 30.3372925,60.0562946 30.3372197,60.0561984 30.3371487,60.0560062 30.3370483,60.0554639 30.3366506,60.0541833 30.3357113,60.0534456 30.3351184)"
way/439943155,LineString,"[[30.5659797, 59.7727581], [30.5674354, 59.7717864], [30.5677253, 59.7715467], [30.5684176, 59.7709206]]","LINESTRING(59.7727581 30.5659797,59.7717864 30.5674354,59.7715467 30.5677253,59.7709206 30.5684176)"
way/440186056,LineString,"[[30.2853029, 59.9402544], [30.2851459, 59.940209], [30.2849551, 59.940153], [30.2841077, 59.9399035], [30.2840581, 59.9398883]]","LINESTRING(59.9402544 30.2853029,59.940209 30.2851459,59.940153 30.2849551,59.9399035 30.2841077,59.9398883 30.2840581)"
way/440186065,LineString,"[[30.2856449, 59.9399639], [30.2855562, 59.9400395], [30.2853029, 59.9402544], [30.2852722, 59.9402802], [30.285033, 59.9404878], [30.2849502, 59.9405599], [30.284756, 59.9407271], [30.2845057, 59.9409441], [30.284345, 59.941084], [30.2841985, 59.9412107], [30.2838602, 59.9415043], [30.2837407, 59.9416078], [30.2834551, 59.9418541], [30.2833122, 59.9419793], [30.2832428, 59.9420394], [30.2828258, 59.9424009], [30.2827927, 59.9424293], [30.2824263, 59.942747], [30.2824082, 59.9427629], [30.2822145, 59.9429306], [30.2821806, 59.9429593], [30.2820358, 59.9430838], [30.2818198, 59.943271], [30.2818008, 59.9432879], [30.2813133, 59.9437088], [30.281286, 59.9437333], [30.281203, 59.9438098], [30.2811635, 59.9438462], [30.2811457, 59.9438618]]","LINESTRING(59.9399639 30.2856449,59.9400395 30.2855562,59.9402544 30.2853029,59.9402802 30.2852722,59.9404878 30.285033,59.9405599 30.2849502,59.9407271 30.284756,59.9409441 30.2845057,59.941084 30.284345,59.9412107 30.2841985,59.9415043 30.2838602,59.9416078 30.2837407,59.9418541 30.2834551,59.9419793 30.2833122,59.9420394 30.2832428,59.9424009 30.2828258,59.9424293 30.2827927,59.942747 30.2824263,59.9427629 30.2824082,59.9429306 30.2822145,59.9429593 30.2821806,59.9430838 30.2820358,59.943271 30.2818198,59.9432879 30.2818008,59.9437088 30.2813133,59.9437333 30.281286,59.9438098 30.281203,59.9438462 30.2811635,59.9438618 30.2811457)"
way/440186069,LineString,"[[30.2878525, 59.9410037], [30.2876811, 59.9409541], [30.2875182, 59.9409064], [30.2868573, 59.9407119], [30.2864586, 59.9405944], [30.2855612, 59.9403306], [30.2855101, 59.9403156], [30.2853029, 59.9402544]]","LINESTRING(59.9410037 30.2878525,59.9409541 30.2876811,59.9409064 30.2875182,59.9407119 30.2868573,59.9405944 30.2864586,59.9403306 30.2855612,59.9403156 30.2855101,59.9402544 30.2853029)"
way/440268034,LineString,"[[30.182955, 59.83301], [30.1842573, 59.833], [30.186362, 59.8329987]]","LINESTRING(59.83301 30.182955,59.833 30.1842573,59.8329987 30.186362)"
way/440268035,LineString,"[[30.1818625, 59.8330774], [30.1766498, 59.8330866], [30.1766301, 59.8330866], [30.1765158, 59.8330868], [30.1762113, 59.8330906], [30.1757377, 59.8330965]]","LINESTRING(59.8330774 30.1818625,59.8330866 30.1766498,59.8330866 30.1766301,59.8330868 30.1765158,59.8330906 30.1762113,59.8330965 30.1757377)"
way/440288545,LineString,"[[29.8546526, 60.1753897], [29.8544706, 60.1754253], [29.8515303, 60.1759983]]","LINESTRING(60.1753897 29.8546526,60.1754253 29.8544706,60.1759983 29.8515303)"
way/440353406,LineString,"[[30.5693102, 59.8116021], [30.5691965, 59.8115269], [30.5690753, 59.8114468]]","LINESTRING(59.8116021 30.5693102,59.8115269 30.5691965,59.8114468 30.5690753)"
way/440353407,LineString,"[[30.5690753, 59.8114468], [30.5686726, 59.8111846], [30.5682493, 59.8109006], [30.567899, 59.8106689], [30.5669389, 59.810034], [30.5669099, 59.8100148], [30.5666208, 59.8098236]]","LINESTRING(59.8114468 30.5690753,59.8111846 30.5686726,59.8109006 30.5682493,59.8106689 30.567899,59.810034 30.5669389,59.8100148 30.5669099,59.8098236 30.5666208)"
way/440353409,LineString,"[[30.5665442, 59.809773], [30.5661824, 59.8095337], [30.565696, 59.809212], [30.5654891, 59.8090752], [30.5651614, 59.8088585], [30.5650545, 59.8087865]]","LINESTRING(59.809773 30.5665442,59.8095337 30.5661824,59.809212 30.565696,59.8090752 30.5654891,59.8088585 30.5651614,59.8087865 30.5650545)"
way/440508835,LineString,"[[30.3295315, 60.0310596], [30.3293744, 60.0310516], [30.3291493, 60.0310415], [30.3261734, 60.0309007], [30.325888, 60.0308198], [30.3250046, 60.0305694], [30.3245463, 60.0304395]]","LINESTRING(60.0310596 30.3295315,60.0310516 30.3293744,60.0310415 30.3291493,60.0309007 30.3261734,60.0308198 30.325888,60.0305694 30.3250046,60.0304395 30.3245463)"
way/440529867,LineString,"[[30.354223, 60.0019294], [30.3542104, 60.0019069], [30.3540216, 60.0015696], [30.3537789, 60.0011359], [30.353632, 60.0008723], [30.353458, 60.0005634], [30.353144, 60.0000039], [30.3530806, 59.999889], [30.3530624, 59.9998564], [30.3530441, 59.9998238], [30.3530259, 59.9997913]]","LINESTRING(60.0019294 30.354223,60.0019069 30.3542104,60.0015696 30.3540216,60.0011359 30.3537789,60.0008723 30.353632,60.0005634 30.353458,60.0000039 30.353144,59.999889 30.3530806,59.9998564 30.3530624,59.9998238 30.3530441,59.9997913 30.3530259)"
way/440529887,LineString,"[[30.3530259, 59.9997913], [30.352963, 59.9996802], [30.3528475, 59.9994589], [30.3527146, 59.9992025], [30.3526946, 59.9991639], [30.3522664, 59.9983376], [30.3522306, 59.9982684], [30.3521358, 59.9980854], [30.3520332, 59.9978875]]","LINESTRING(59.9997913 30.3530259,59.9996802 30.352963,59.9994589 30.3528475,59.9992025 30.3527146,59.9991639 30.3526946,59.9983376 30.3522664,59.9982684 30.3522306,59.9980854 30.3521358,59.9978875 30.3520332)"
way/440742909,LineString,"[[29.9754651, 60.0375964], [29.9758275, 60.0376006], [29.9761346, 60.0376013], [29.9763625, 60.0375729], [29.9765369, 60.0375343], [29.9766885, 60.0374767], [29.9768561, 60.037389], [29.9770211, 60.0372798], [29.9770747, 60.0372383], [29.9773175, 60.0370298]]","LINESTRING(60.0375964 29.9754651,60.0376006 29.9758275,60.0376013 29.9761346,60.0375729 29.9763625,60.0375343 29.9765369,60.0374767 29.9766885,60.037389 29.9768561,60.0372798 29.9770211,60.0372383 29.9770747,60.0370298 29.9773175)"
way/441005491,LineString,"[[30.4430023, 59.8772937], [30.4430836, 59.8773249], [30.4435284, 59.8774956], [30.4441311, 59.8777268], [30.4441837, 59.877747], [30.4443572, 59.8778177], [30.4445603, 59.8778983], [30.4446697, 59.8779385], [30.4448066, 59.877975], [30.4456814, 59.8781507]]","LINESTRING(59.8772937 30.4430023,59.8773249 30.4430836,59.8774956 30.4435284,59.8777268 30.4441311,59.877747 30.4441837,59.8778177 30.4443572,59.8778983 30.4445603,59.8779385 30.4446697,59.877975 30.4448066,59.8781507 30.4456814)"
way/441263369,LineString,"[[30.5919114, 59.7371504], [30.5916598, 59.7371749], [30.591623, 59.7371779], [30.5914272, 59.7371941], [30.5908834, 59.7372414], [30.5907317, 59.7372539]]","LINESTRING(59.7371504 30.5919114,59.7371749 30.5916598,59.7371779 30.591623,59.7371941 30.5914272,59.7372414 30.5908834,59.7372539 30.5907317)"
way/441355165,LineString,"[[30.3564923, 59.9236325], [30.3565046, 59.9236472], [30.3566173, 59.923786], [30.3567994, 59.9240605], [30.3569331, 59.9242674], [30.3571286, 59.9245695], [30.3572739, 59.9247881], [30.3573581, 59.924918], [30.3576498, 59.9253682], [30.3577776, 59.9255648], [30.3579767, 59.925871], [30.3583073, 59.9263795], [30.3583399, 59.9264296], [30.3583606, 59.9264673], [30.3583951, 59.9265702]]","LINESTRING(59.9236325 30.3564923,59.9236472 30.3565046,59.923786 30.3566173,59.9240605 30.3567994,59.9242674 30.3569331,59.9245695 30.3571286,59.9247881 30.3572739,59.924918 30.3573581,59.9253682 30.3576498,59.9255648 30.3577776,59.925871 30.3579767,59.9263795 30.3583073,59.9264296 30.3583399,59.9264673 30.3583606,59.9265702 30.3583951)"
way/441538716,LineString,"[[29.9663057, 60.1020449], [29.9663261, 60.1019401], [29.9664339, 60.1013899], [29.9664496, 60.1013464], [29.9664846, 60.1012498], [29.9665641, 60.1011506], [29.9667369, 60.1010431], [29.967663, 60.1006679], [29.9679849, 60.1005102], [29.9682287, 60.100354]]","LINESTRING(60.1020449 29.9663057,60.1019401 29.9663261,60.1013899 29.9664339,60.1013464 29.9664496,60.1012498 29.9664846,60.1011506 29.9665641,60.1010431 29.9667369,60.1006679 29.967663,60.1005102 29.9679849,60.100354 29.9682287)"
way/441584239,LineString,"[[30.4148541, 59.866287], [30.4146396, 59.8664245], [30.4143429, 59.8666223], [30.414086, 59.866796]]","LINESTRING(59.866287 30.4148541,59.8664245 30.4146396,59.8666223 30.4143429,59.866796 30.414086)"
way/441641788,LineString,"[[30.2633151, 59.6991849], [30.2631643, 59.6992596], [30.2631009, 59.6993188], [30.2630788, 59.6993747], [30.2630773, 59.6994343], [30.2631009, 59.6995132], [30.2631882, 59.699729]]","LINESTRING(59.6991849 30.2633151,59.6992596 30.2631643,59.6993188 30.2631009,59.6993747 30.2630788,59.6994343 30.2630773,59.6995132 30.2631009,59.699729 30.2631882)"
way/441836887,LineString,"[[30.0092109, 60.0083146], [30.0095412, 60.0082106], [30.0098529, 60.0081242], [30.010314, 60.0079963], [30.0105361, 60.0079348], [30.0106847, 60.0078936], [30.0111618, 60.0077478], [30.0113423, 60.0076927], [30.0115471, 60.0076069]]","LINESTRING(60.0083146 30.0092109,60.0082106 30.0095412,60.0081242 30.0098529,60.0079963 30.010314,60.0079348 30.0105361,60.0078936 30.0106847,60.0077478 30.0111618,60.0076927 30.0113423,60.0076069 30.0115471)"
way/441890792,LineString,"[[30.3496642, 59.9539285], [30.3475713, 59.9543316]]",
way/441890793,LineString,"[[30.34991, 59.9540081], [30.349873, 59.9539752], [30.3498114, 59.9539453], [30.3497624, 59.9539326], [30.3496642, 59.9539285]]","LINESTRING(59.9540081 30.34991,59.9539752 30.349873,59.9539453 30.3498114,59.9539326 30.3497624,59.9539285 30.3496642)"
way/441930751,LineString,"[[30.5900363, 59.7345006], [30.5901447, 59.7346449], [30.5903447, 59.7349078], [30.5907234, 59.7354308], [30.5917727, 59.7368819], [30.5918322, 59.7369798], [30.5919114, 59.7371504]]","LINESTRING(59.7345006 30.5900363,59.7346449 30.5901447,59.7349078 30.5903447,59.7354308 30.5907234,59.7368819 30.5917727,59.7369798 30.5918322,59.7371504 30.5919114)"
way/441945906,LineString,"[[29.9735049, 60.0643991], [29.9745713, 60.0644448]]",
way/441946409,LineString,"[[29.9762148, 60.065074], [29.9762775, 60.0649308], [29.9764423, 60.0645543], [29.9766582, 60.0642084], [29.9768114, 60.0638666], [29.9768631, 60.0637556]]","LINESTRING(60.065074 29.9762148,60.0649308 29.9762775,60.0645543 29.9764423,60.0642084 29.9766582,60.0638666 29.9768114,60.0637556 29.9768631)"
way/441951935,LineString,"[[30.4050773, 59.7379302], [30.4052241, 59.7379336], [30.405751, 59.7379458], [30.406094, 59.737955]]","LINESTRING(59.7379302 30.4050773,59.7379336 30.4052241,59.7379458 30.405751,59.737955 30.406094)"
way/442653618,LineString,"[[30.2883867, 59.8608619], [30.2875877, 59.8612875], [30.287321, 59.8614142]]","LINESTRING(59.8608619 30.2883867,59.8612875 30.2875877,59.8614142 30.287321)"
way/442730746,LineString,"[[30.2957892, 59.9799969], [30.2941412, 59.9801228], [30.293524, 59.9801769], [30.2927113, 59.9802476], [30.2918877, 59.9803193]]","LINESTRING(59.9799969 30.2957892,59.9801228 30.2941412,59.9801769 30.293524,59.9802476 30.2927113,59.9803193 30.2918877)"
way/442931834,LineString,"[[30.1180276, 59.8126159], [30.1190338, 59.8122635]]",
way/442931835,LineString,"[[30.1326871, 59.7905313], [30.1326225, 59.790554], [30.1325809, 59.7905839], [30.1327996, 59.7908625], [30.1328721, 59.7909549], [30.1333873, 59.7915893], [30.1334715, 59.7916674]]","LINESTRING(59.7905313 30.1326871,59.790554 30.1326225,59.7905839 30.1325809,59.7908625 30.1327996,59.7909549 30.1328721,59.7915893 30.1333873,59.7916674 30.1334715)"
way/442931843,LineString,"[[30.1233959, 59.8043895], [30.123469, 59.8043473], [30.1235863, 59.8043065], [30.1237568, 59.8042853], [30.1239994, 59.80426], [30.1241978, 59.8042256], [30.1244179, 59.8041872], [30.1246352, 59.8041519], [30.1251491, 59.8040897], [30.1255517, 59.804049]]","LINESTRING(59.8043895 30.1233959,59.8043473 30.123469,59.8043065 30.1235863,59.8042853 30.1237568,59.80426 30.1239994,59.8042256 30.1241978,59.8041872 30.1244179,59.8041519 30.1246352,59.8040897 30.1251491,59.804049 30.1255517)"
way/442931847,LineString,"[[30.2655745, 59.8200932], [30.2658366, 59.8199549], [30.2661806, 59.8197507], [30.2663631, 59.8196306], [30.2667944, 59.8194034], [30.2675164, 59.8190158], [30.2683383, 59.8185797], [30.2684168, 59.8185286], [30.269149, 59.8181075], [30.2696192, 59.8178211], [30.2700226, 59.8175986], [30.2716175, 59.8166654], [30.2717629, 59.8165781]]","LINESTRING(59.8200932 30.2655745,59.8199549 30.2658366,59.8197507 30.2661806,59.8196306 30.2663631,59.8194034 30.2667944,59.8190158 30.2675164,59.8185797 30.2683383,59.8185286 30.2684168,59.8181075 30.269149,59.8178211 30.2696192,59.8175986 30.2700226,59.8166654 30.2716175,59.8165781 30.2717629)"
way/442931866,LineString,"[[30.1209121, 59.707424], [30.1213145, 59.7074028], [30.1222604, 59.7073193]]","LINESTRING(59.707424 30.1209121,59.7074028 30.1213145,59.7073193 30.1222604)"
way/442931883,LineString,"[[30.1375028, 59.7915247], [30.1370832, 59.7916624], [30.1361042, 59.7919984], [30.1352674, 59.792329], [30.1345459, 59.7925989], [30.1338539, 59.79285], [30.1335079, 59.7929768], [30.1333446, 59.7929944]]","LINESTRING(59.7915247 30.1375028,59.7916624 30.1370832,59.7919984 30.1361042,59.792329 30.1352674,59.7925989 30.1345459,59.79285 30.1338539,59.7929768 30.1335079,59.7929944 30.1333446)"
way/443002097,LineString,"[[30.2882694, 59.917163], [30.288309, 59.917112], [30.2883291, 59.9170862], [30.2885041, 59.9168605], [30.2885236, 59.9168353], [30.2887151, 59.9165884], [30.2887757, 59.9165104], [30.2888124, 59.916463], [30.2888536, 59.9164098]]","LINESTRING(59.917163 30.2882694,59.917112 30.288309,59.9170862 30.2883291,59.9168605 30.2885041,59.9168353 30.2885236,59.9165884 30.2887151,59.9165104 30.2887757,59.916463 30.2888124,59.9164098 30.2888536)"
way/443002102,LineString,"[[30.2922529, 59.9162783], [30.2926296, 59.9162692], [30.2927196, 59.9162733], [30.2928136, 59.9162856], [30.2931686, 59.9163921], [30.2936881, 59.916511], [30.2938308, 59.9165427]]","LINESTRING(59.9162783 30.2922529,59.9162692 30.2926296,59.9162733 30.2927196,59.9162856 30.2928136,59.9163921 30.2931686,59.916511 30.2936881,59.9165427 30.2938308)"
way/443086976,LineString,"[[29.7641059, 59.9943642], [29.7640058, 59.9943854]]",
way/443103351,LineString,"[[30.3293242, 59.8608144], [30.3293443, 59.8604536], [30.3293647, 59.8600881], [30.3293925, 59.8595914], [30.3294097, 59.8592822], [30.3294226, 59.8590517], [30.3294536, 59.8584961], [30.3294571, 59.8584335], [30.3294615, 59.8583559]]","LINESTRING(59.8608144 30.3293242,59.8604536 30.3293443,59.8600881 30.3293647,59.8595914 30.3293925,59.8592822 30.3294097,59.8590517 30.3294226,59.8584961 30.3294536,59.8584335 30.3294571,59.8583559 30.3294615)"
way/443323095,LineString,"[[30.0104118, 60.013592], [30.0109809, 60.013869], [30.0113906, 60.0140862], [30.0114879, 60.0141552], [30.0115226, 60.0141994], [30.0115273, 60.0142503], [30.011515, 60.014314], [30.0113616, 60.0146772], [30.0112346, 60.0150307]]","LINESTRING(60.013592 30.0104118,60.013869 30.0109809,60.0140862 30.0113906,60.0141552 30.0114879,60.0141994 30.0115226,60.0142503 30.0115273,60.014314 30.011515,60.0146772 30.0113616,60.0150307 30.0112346)"
way/443323235,LineString,"[[30.3227501, 60.0155158], [30.3226255, 60.0155009], [30.3226013, 60.0154983], [30.3221957, 60.0154566], [30.3220368, 60.0154403], [30.3217729, 60.0154132], [30.3213529, 60.01537], [30.3205615, 60.0152887], [30.3205149, 60.0152839], [30.3203524, 60.0152672], [30.3201707, 60.0152482], [30.3201269, 60.0152435], [30.3197103, 60.0151987], [30.3191811, 60.0151422], [30.3181808, 60.0150355], [30.3180507, 60.015022]]","LINESTRING(60.0155158 30.3227501,60.0155009 30.3226255,60.0154983 30.3226013,60.0154566 30.3221957,60.0154403 30.3220368,60.0154132 30.3217729,60.01537 30.3213529,60.0152887 30.3205615,60.0152839 30.3205149,60.0152672 30.3203524,60.0152482 30.3201707,60.0152435 30.3201269,60.0151987 30.3197103,60.0151422 30.3191811,60.0150355 30.3181808,60.015022 30.3180507)"
