id,Lat,Lon,Coordinates,area,population
relation/18590330,55.69242432178218,37.57057916534653,"[(55.690038, 37.5748085), (55.6901475, 37.5748467), (55.6915956, 37.575348), (55.6917957, 37.5754132), (55.6925972, 37.5756968), (55.692606, 37.5756988), (55.6926302, 37.5756949), (55.6926522, 37.5756769), (55.6926717, 37.5756432), (55.6926816, 37.5756086), (55.6926853, 37.5755607), (55.6926825, 37.5755429), (55.6926692, 37.57546), (55.6923049, 37.5736039), (55.6923872, 37.5735523), (55.6927159, 37.5732844), (55.6927713, 37.5732397), (55.6929855, 37.573944), (55.6930046, 37.5740454), (55.6933016, 37.5755326), (55.6931549, 37.5756347), (55.6928405, 37.5755941), (55.6927971, 37.5756605), (55.6928109, 37.5756976), (55.692827, 37.5757315), (55.6928453, 37.5757618), (55.6928654, 37.5757882), (55.6928872, 37.5758101), (55.6961161, 37.576944), (55.696144, 37.5766666), (55.6962304, 37.5761897), (55.6961351, 37.5760469), (55.6961024, 37.57599), (55.6953331, 37.5746483), (55.6952951, 37.574582), (55.6946879, 37.5735352), (55.6944748, 37.5731679), (55.6936203, 37.5716947), (55.6935768, 37.5716198), (55.6935377, 37.5715095), (55.6935061, 37.571376), (55.6931281, 37.5691827), (55.6931284, 37.5690955), (55.6931352, 37.5690284), (55.6931497, 37.5689547), (55.6931745, 37.5688836), (55.6932212, 37.5687981), (55.6936219, 37.5680748), (55.6936556, 37.5680146), (55.6940872, 37.5672441), (55.6944239, 37.5666428), (55.6944305, 37.5666311), (55.6944313, 37.5666291), (55.6944321, 37.5666269), (55.6944326, 37.5666246), (55.694433, 37.5666221), (55.6944332, 37.5666197), (55.6944332, 37.5666171), (55.694433, 37.5666146), (55.6944326, 37.5666122), (55.6944321, 37.5666099), (55.6944314, 37.5666077), (55.6944306, 37.5666057), (55.694341, 37.5664481), (55.6935637, 37.5650802), (55.6931403, 37.5643352), (55.6920062, 37.5623397), (55.6919984, 37.5623333), (55.6919901, 37.5623288), (55.6919788, 37.5623232), (55.6919729, 37.5623258), (55.6919642, 37.5623274), (55.6919558, 37.5623309), (55.6919477, 37.5623364), (55.6919446, 37.5623394), (55.6919401, 37.5623438), (55.6919331, 37.5623528), (55.6919269, 37.5623634), (55.6917364, 37.5629116), (55.6916322, 37.5631378), (55.6914596, 37.5636548), (55.6907195, 37.5658264), (55.6905266, 37.5663926), (55.6904445, 37.5666319), (55.690256, 37.5671812), (55.6900501, 37.5677815), (55.688135, 37.57338), (55.6881267, 37.5734247), (55.6881246, 37.5734771), (55.6881282, 37.5735211), (55.6881343, 37.5735402), (55.6881413, 37.5735623), (55.6881638, 37.5735911), (55.6881755, 37.5736035), (55.6888491, 37.5743043), (55.6889202, 37.574362), (55.6890245, 37.5744022), (55.6894788, 37.5745457), (55.6896285, 37.5746571), (55.6897362, 37.5746991), (55.690038, 37.5748085)]",364544.68423496815,5806
relation/18607609,55.75557127272727,37.597813349999996,"[(55.7555066, 37.5974871), (55.7554814, 37.5974774), (55.7554648, 37.5974708), (55.7553815, 37.5981613), (55.7553832, 37.5981928), (55.7553931, 37.5982298), (55.7554075, 37.5982613), (55.7554291, 37.598277), (55.7554505, 37.598276), (55.7554779, 37.5982612), (55.7557031, 37.5980728), (55.7558451, 37.5978904), (55.7558336, 37.5978605), (55.7557699, 37.5977019), (55.7557579, 37.597672), (55.755722, 37.5975835), (55.7556749, 37.5975567), (55.7555947, 37.5975154), (55.7556006, 37.597471), (55.755595, 37.597469), (55.755589, 37.5975187), (55.7555066, 37.5974871)]",1615.05395318917,49
relation/18607621,55.75726493783784,37.59193339189189,"[(55.7569595, 37.5896919), (55.7569483, 37.5897261), (55.7570806, 37.5898678), (55.7571075, 37.5899056), (55.7571221, 37.5899577), (55.757128, 37.5900186), (55.7571257, 37.5900824), (55.7569911, 37.5906426), (55.7567916, 37.5914729), (55.7567848, 37.59152), (55.7567854, 37.5915628), (55.7567901, 37.5915903), (55.7570377, 37.5917825), (55.7570639, 37.5918145), (55.7570791, 37.5918716), (55.7570827, 37.5919335), (55.7570767, 37.5919899), (55.7568418, 37.5939847), (55.7568408, 37.5940164), (55.7568438, 37.5940375), (55.7568502, 37.594052), (55.7568659, 37.5940784), (55.7573398, 37.5946329), (55.7573512, 37.5946391), (55.7573677, 37.5946314), (55.7573765, 37.5946168), (55.7573853, 37.5945937), (55.7573926, 37.5945604), (55.7573956, 37.594517), (55.7574026, 37.5944327), (55.7573878, 37.5943705), (55.7574341, 37.5938373), (55.7574631, 37.5937822), (55.7575021, 37.5933323), (55.7574841, 37.5932605), (55.7575757, 37.5922055), (55.7576036, 37.5918836), (55.7577874, 37.5897649), (55.757809, 37.589715), (55.7578137, 37.5896686), (55.7578164, 37.5896422), (55.7578159, 37.5896122), (55.7578098, 37.5895895), (55.757797, 37.5895663), (55.7577738, 37.5895444), (55.7576651, 37.5894556), (55.7573575, 37.5891078), (55.7572431, 37.5889691), (55.7570159, 37.5895291), (55.7570135, 37.5895374), (55.7569595, 37.5896919), (55.7574842, 37.5927089), (55.7574769, 37.5927956), (55.7574706, 37.5928708), (55.7574392, 37.5932437), (55.7572487, 37.5931884), (55.7570695, 37.5931361), (55.7569611, 37.5931045), (55.7569734, 37.5929948), (55.7569877, 37.5928768), (55.7569926, 37.5928367), (55.757055, 37.5923056), (55.7570594, 37.5922655), (55.7571265, 37.5916585), (55.7572242, 37.5916925), (55.7572353, 37.5915917), (55.7572816, 37.5916078), (55.7572892, 37.5915386), (55.7574101, 37.5915805), (55.7574071, 37.5916078), (55.757572, 37.5916653), (55.7575133, 37.5923632), (55.7575069, 37.5924392), (55.7574842, 37.5927089)]",18054.616634360515,918
relation/18610128,55.677776152,37.512911368,"[(55.67758, 37.5104506), (55.6777158, 37.5106804), (55.6782766, 37.5115881), (55.6778763, 37.5122836), (55.67779, 37.5125504), (55.6771462, 37.5136646), (55.6764467, 37.515641), (55.6760501, 37.516494), (55.6760569, 37.5165966), (55.676132, 37.5167757), (55.6765405, 37.5170535), (55.6766915, 37.5173197), (55.6777567, 37.5150481), (55.6777985, 37.5149547), (55.6787626, 37.5130829), (55.6790723, 37.5125175), (55.6793618, 37.5119856), (55.679386, 37.5118515), (55.679361, 37.511572), (55.6792045, 37.511204), (55.6781843, 37.5093357), (55.6780283, 37.5096202), (55.6778151, 37.510008), (55.6777901, 37.5100552), (55.67758, 37.5104506)]",58080.50791053474,2248
relation/18610129,55.67474742333333,37.51384628666666,"[(55.6726014, 37.5190733), (55.6726911, 37.5189154), (55.6729322, 37.5185015), (55.6730997, 37.5182069), (55.6749266, 37.5150417), (55.6750434, 37.5152513), (55.6756013, 37.5142739), (55.6756379, 37.5142096), (55.6761992, 37.5132261), (55.6767149, 37.5123224), (55.6767606, 37.5122424), (55.677347, 37.5112146), (55.6774288, 37.5111682), (55.6773178, 37.510944), (55.6766635, 37.5098007), (55.676566, 37.5096303), (55.6761453, 37.508865), (55.6759832, 37.50857), (55.6759098, 37.5084365), (55.675883, 37.508475), (55.6757177, 37.5087609), (55.6745543, 37.5107995), (55.6741323, 37.5116525), (55.6735647, 37.5132758), (55.6725093, 37.5168747), (55.6720737, 37.5178591), (55.6715126, 37.5190647), (55.672102, 37.519935), (55.672202, 37.5197243), (55.6726014, 37.5190733)]",143509.3277617693,1601
relation/18622038,55.75542600149254,37.58845044776119,"[(55.7564968, 37.5886914), (55.7565175, 37.5887211), (55.7566941, 37.5883146), (55.7568078, 37.5880529), (55.7568137, 37.5880201), (55.7568121, 37.587989), (55.7568057, 37.5879606), (55.756797, 37.5879431), (55.7563397, 37.5875176), (55.7562758, 37.5874733), (55.7554845, 37.5871845), (55.7544034, 37.586785), (55.7542298, 37.5867654), (55.7539673, 37.5867357), (55.7539585, 37.5867347), (55.7539249, 37.5881875), (55.7540185, 37.5882223), (55.7540502, 37.5883242), (55.7542585, 37.5884208), (55.7543136, 37.5884815), (55.7543815, 37.5879638), (55.7544449, 37.5878029), (55.7544758, 37.5878381), (55.7544924, 37.5877979), (55.7546974, 37.5878167), (55.7548732, 37.587869), (55.7549782, 37.5879002), (55.7549874, 37.5878703), (55.75513, 37.5880085), (55.7551224, 37.5880332), (55.7550986, 37.5881107), (55.7551738, 37.5881836), (55.7551336, 37.5883148), (55.7551258, 37.5883072), (55.7548215, 37.5891578), (55.754886, 37.5892331), (55.7549521, 37.5893102), (55.7549751, 37.5892465), (55.7551294, 37.5894266), (55.7550267, 37.5896734), (55.7554524, 37.5903332), (55.7555786, 37.5900516), (55.7555534, 37.5900166), (55.7554874, 37.589925), (55.7555801, 37.5897141), (55.7552281, 37.58924), (55.755314, 37.5890368), (55.7553414, 37.5889747), (55.755419, 37.5889342), (55.7554443, 37.588969), (55.7555023, 37.58885), (55.7555747, 37.5886927), (55.755673, 37.5884929), (55.7558501, 37.5886553), (55.7558808, 37.5886816), (55.7558931, 37.5886944), (55.7559036, 37.5886588), (55.7559647, 37.588707), (55.7559803, 37.5886442), (55.7560137, 37.5886797), (55.7560822, 37.5884906), (55.7560978, 37.5884511), (55.7562379, 37.5886163), (55.7563016, 37.5884459), (55.7563955, 37.5885568), (55.7564201, 37.5885863), (55.7564968, 37.5886914)]",27957.03091725416,1132
relation/18641182,55.642635,37.32457277142857,"[(55.6429764, 37.3241004), (55.6423831, 37.3225154), (55.6418924, 37.3231259), (55.6420469, 37.3262125), (55.6430859, 37.3259982), (55.6430839, 37.3259566), (55.6429764, 37.3241004)]",22192.840343102813,142
relation/18645860,55.68818717777778,37.658526622222226,"[(55.6887356, 37.657427), (55.68867, 37.6575521), (55.6875148, 37.6578685), (55.6874074, 37.6578807), (55.6873954, 37.6583219), (55.6873349, 37.6587671), (55.6888626, 37.6606897), (55.6890283, 37.6608056), (55.6887356, 37.657427)]",21822.77692508325,140
relation/18646544,55.68824896451613,37.69915252903226,"[(55.6884149, 37.6999753), (55.6884821, 37.6997248), (55.6882976, 37.6995891), (55.6882911, 37.6995843), (55.6880747, 37.6994251), (55.6881316, 37.6991819), (55.6885453, 37.6994861), (55.6885873, 37.6993062), (55.6881709, 37.6989999), (55.6882229, 37.6987774), (55.6884971, 37.6989797), (55.6886526, 37.6990934), (55.6888076, 37.6984552), (55.6890183, 37.6975106), (55.6890892, 37.6972232), (55.6890492, 37.6971985), (55.6889786, 37.6971397), (55.6889096, 37.6970877), (55.6888941, 37.6970752), (55.6886202, 37.6981794), (55.6876828, 37.6974485), (55.687646, 37.6975969), (55.6870923, 37.6998319), (55.6873057, 37.6999911), (55.6872642, 37.7001658), (55.6874507, 37.700305), (55.6870882, 37.7018327), (55.6878047, 37.7023678), (55.6880466, 37.7013979), (55.6881869, 37.7008228), (55.6884149, 37.6999753)]",33315.6301437309,202
relation/18654820,55.65816445,37.72540865,"[(55.6580355, 37.7270577), (55.658895, 37.7255124), (55.6584626, 37.7247568), (55.6583439, 37.7245493), (55.6581642, 37.7242354), (55.658063, 37.7244134), (55.6573159, 37.7256865), (55.6580355, 37.7270577)]",15522.78404159844,37
relation/18680673,55.73183636666667,37.441470603703706,"[(55.7318289, 37.4451088), (55.7318761, 37.4451148), (55.7319635, 37.4451743), (55.7328979, 37.4444748), (55.7337255, 37.4435323), (55.7343454, 37.4426613), (55.7348818, 37.4419076), (55.7356778, 37.4403462), (55.7355788, 37.4401634), (55.7348304, 37.4403955), (55.7346442, 37.4406135), (55.7336859, 37.4410425), (55.7336067, 37.4410074), (55.7335692, 37.4401953), (55.7335516, 37.436042), (55.7327607, 37.4360187), (55.732321, 37.4360731), (55.731853, 37.4361696), (55.7310501, 37.4365038), (55.7309232, 37.4365974), (55.7307991, 37.4367301), (55.7306566, 37.436944), (55.7305543, 37.4371298), (55.7304724, 37.4373196), (55.7304201, 37.4374731), (55.7303519, 37.4377558), (55.7303087, 37.4379658), (55.7302973, 37.4382041), (55.730311, 37.4384545), (55.7304635, 37.440485), (55.7304862, 37.4405447), (55.7305153, 37.4409331), (55.7305041, 37.4410099), (55.7305093, 37.4410777), (55.7305669, 37.4418306), (55.7306407, 37.442543), (55.7307494, 37.4439799), (55.7307734, 37.4442633), (55.7307809, 37.444334), (55.730828, 37.4444484), (55.7308825, 37.4445199), (55.7309578, 37.4445333), (55.7311941, 37.4445649), (55.7316711, 37.4446287), (55.731702, 37.4446533), (55.7317308, 37.4446852), (55.7317568, 37.4447238), (55.7317796, 37.4447685), (55.7317986, 37.4448183), (55.7318137, 37.4448723), (55.7318244, 37.4449294), (55.7318306, 37.4449887), (55.7318321, 37.4450488), (55.7318289, 37.4451088)]",200774.3765902999,2856
relation/18697161,55.80814409090909,37.48123912727272,"[(55.8077916, 37.4805409), (55.8078187, 37.4819709), (55.8080482, 37.4819689), (55.8081846, 37.4819676), (55.8081857, 37.4818893), (55.8086271, 37.4818883), (55.8087497, 37.481888), (55.8086989, 37.4802209), (55.8078751, 37.480302), (55.8078138, 37.4804527), (55.8077916, 37.4805409)]",10602.923932650592,159
relation/18697165,55.805902075,37.48322964375,"[(55.8068664, 37.4834059), (55.8062775, 37.4834543), (55.8062654, 37.4830672), (55.8061092, 37.4830648), (55.8060967, 37.4825296), (55.8060078, 37.4825327), (55.8055908, 37.4825668), (55.8055992, 37.4829245), (55.8052539, 37.48295), (55.8051049, 37.482961), (55.8051122, 37.4832349), (55.8051195, 37.4835146), (55.8051347, 37.4840971), (55.8061479, 37.484013), (55.8068807, 37.483952), (55.8068664, 37.4834059)]",12471.205728678498,169
relation/18721982,55.553271244444446,37.58648058888889,"[(55.5531189, 37.5862129), (55.5530858, 37.5865473), (55.5530942, 37.5868008), (55.5532967, 37.5868061), (55.5534879, 37.586786), (55.5535228, 37.5864167), (55.5535304, 37.5863357), (55.5531856, 37.5862069), (55.5531189, 37.5862129)]",1575.9053277634084,5
relation/18724196,55.74388827735849,37.550104713207546,"[(55.7436154, 37.5515258), (55.7437461, 37.5518483), (55.7437765, 37.5519249), (55.744275, 37.5531811), (55.7442976, 37.5532373), (55.7443179, 37.5532638), (55.7443409, 37.5532672), (55.7443508, 37.5532625), (55.7443655, 37.5532557), (55.745122, 37.5525887), (55.7454084, 37.5523044), (55.7454289, 37.5522841), (55.7455255, 37.5522012), (55.7455324, 37.5521449), (55.745823, 37.5518955), (55.7458529, 37.5519201), (55.7458786, 37.551898), (55.7458997, 37.5518769), (55.7459163, 37.5518529), (55.7459254, 37.551818), (55.7459303, 37.5517778), (55.7459288, 37.5517255), (55.7459203, 37.5516881), (55.7450858, 37.5493392), (55.7435259, 37.5448938), (55.7435056, 37.5448652), (55.7434791, 37.5448447), (55.7434676, 37.5448391), (55.7434461, 37.544835), (55.7434154, 37.5448566), (55.7418262, 37.5468875), (55.7418183, 37.5468975), (55.7418032, 37.5469351), (55.7418025, 37.546986), (55.7418066, 37.5470404), (55.7418125, 37.5470626), (55.7418221, 37.5470987), (55.7422339, 37.5481115), (55.7425333, 37.5488479), (55.7427653, 37.5494183), (55.7428152, 37.549541), (55.7428412, 37.5496049), (55.7430322, 37.5500746), (55.7430584, 37.5500937), (55.7431984, 37.5504379), (55.743198, 37.5504824), (55.7433509, 37.5508636), (55.7434482, 37.5511081), (55.7434806, 37.5511888), (55.7435026, 37.5511904), (55.743609, 37.5514472), (55.743601, 37.5514896), (55.7436154, 37.5515258)]",110217.40671119024,2266
relation/18724199,55.74186269193548,37.551194787096776,"[(55.742734, 37.5495253), (55.7424825, 37.548913), (55.7422876, 37.5484387), (55.7422709, 37.5484036), (55.7422524, 37.5483882), (55.7422349, 37.5483915), (55.7422153, 37.548407), (55.7414045, 37.5494208), (55.7412539, 37.5495622), (55.741045, 37.5498275), (55.7404269, 37.5506127), (55.7404152, 37.5506305), (55.7404096, 37.55066), (55.7404101, 37.5506844), (55.740426, 37.550738), (55.7404967, 37.5509762), (55.7405684, 37.5512182), (55.740576, 37.5512498), (55.7406287, 37.5514702), (55.7407108, 37.551818), (55.7407893, 37.5521037), (55.7409154, 37.5525033), (55.7409567, 37.5526284), (55.7412319, 37.5534624), (55.7412407, 37.5534892), (55.7412591, 37.5535181), (55.7412824, 37.5535301), (55.7413003, 37.5535281), (55.741324, 37.5535155), (55.7413331, 37.5534765), (55.7419719, 37.552931), (55.7420056, 37.5529334), (55.7420618, 37.5528597), (55.7422997, 37.5524853), (55.7423373, 37.5524261), (55.7424186, 37.5523138), (55.7429267, 37.5516144), (55.7430043, 37.5514331), (55.743293, 37.5510613), (55.7433048, 37.5510445), (55.7433142, 37.5510234), (55.7433183, 37.5510037), (55.7433168, 37.5509832), (55.7433121, 37.5509634), (55.7432983, 37.550929), (55.7432692, 37.5508564), (55.7432437, 37.5508371), (55.7428231, 37.549788), (55.7428218, 37.5497406), (55.7427924, 37.5496673), (55.7427808, 37.5496391), (55.742734, 37.5495253), (55.7413579, 37.5514349), (55.741418, 37.5513581), (55.7414557, 37.55131), (55.7414843, 37.551305), (55.7416015, 37.5511555), (55.7419867, 37.5521362), (55.7418381, 37.5523203), (55.7418077, 37.552297), (55.7416484, 37.5521747), (55.7413579, 37.5514349)]",54467.848269687966,1802
relation/18726472,55.50135525789474,37.52597041578947,"[(55.4999621, 37.5241521), (55.4997127, 37.5272071), (55.4996542, 37.5279236), (55.5015799, 37.5284199), (55.5019845, 37.5275855), (55.5020944, 37.527352), (55.502179, 37.5271805), (55.5023707, 37.5268389), (55.5024061, 37.5267767), (55.5026814, 37.5262935), (55.5024241, 37.5258855), (55.5021571, 37.5255532), (55.5019097, 37.5252672), (55.5015814, 37.5249735), (55.5013319, 37.5247764), (55.5008766, 37.5244943), (55.5005942, 37.524359), (55.5002878, 37.5242469), (55.4999621, 37.5241521)]",60211.33899252117,637
relation/18728858,55.745308423529416,37.555680031372546,"[(55.745399, 37.5576841), (55.7454959, 37.5577591), (55.7455172, 37.5577356), (55.7461181, 37.5582007), (55.7461275, 37.558248), (55.7461445, 37.5582612), (55.7461863, 37.5582942), (55.7461967, 37.5582963), (55.7462089, 37.5582932), (55.7462197, 37.5582887), (55.7462302, 37.5582775), (55.7462371, 37.558256), (55.7462401, 37.5582314), (55.7462434, 37.558162), (55.746245, 37.5579294), (55.7460812, 37.5536272), (55.7460199, 37.5521156), (55.7460163, 37.5520715), (55.7460065, 37.55203), (55.7459876, 37.5519951), (55.7459665, 37.5519696), (55.7459393, 37.5519656), (55.7459047, 37.5519828), (55.7454349, 37.5523912), (55.7454148, 37.5524087), (55.7451504, 37.5526817), (55.7443771, 37.5533583), (55.744367, 37.5533672), (55.7443533, 37.5533885), (55.7443447, 37.553408), (55.7443386, 37.5534334), (55.7443367, 37.5534651), (55.7443424, 37.5535228), (55.7443654, 37.5537564), (55.7443852, 37.5537812), (55.744607, 37.5560291), (55.7445943, 37.5560766), (55.7446145, 37.5562815), (55.7446358, 37.5563077), (55.7446856, 37.5568122), (55.7446707, 37.5568511), (55.7446886, 37.5570325), (55.7446931, 37.5570781), (55.7447043, 37.5571208), (55.7447171, 37.5571463), (55.7447395, 37.5571736), (55.744818, 37.5572343), (55.7449007, 37.5572983), (55.7449296, 37.5572809), (55.7453897, 37.5576372), (55.745399, 37.5576841)]",57465.968473562505,1068
relation/18731482,55.93600527333333,37.36089470666666,"[(55.9381567, 37.3617768), (55.9374596, 37.3607576), (55.9355427, 37.3575336), (55.9353053, 37.3577428), (55.9350002, 37.3584317), (55.9354074, 37.3590892), (55.9345391, 37.3606718), (55.9347404, 37.3610526), (55.9350469, 37.3605162), (55.9358702, 37.3621148), (55.9356028, 37.3626083), (55.935741, 37.3629087), (55.9362037, 37.3631394), (55.9373064, 37.3633003), (55.9381567, 37.3617768)]",68558.81413455307,203
relation/18731839,55.78257573636363,37.48515168181818,"[(55.7824381, 37.4837459), (55.7819837, 37.4865317), (55.7820923, 37.486639), (55.7822778, 37.4866122), (55.7824033, 37.4867471), (55.7830381, 37.4866648), (55.7834879, 37.4842632), (55.7827384, 37.4840623), (55.7827205, 37.4838597), (55.7827149, 37.4837967), (55.7824381, 37.4837459)]",20299.223157018423,946
relation/18739560,55.640045781666664,37.51847222666667,"[(55.6391957, 37.5233424), (55.6393632, 37.522529), (55.6395528, 37.5222835), (55.6397815, 37.5221445), (55.6408412, 37.5229491), (55.6409928, 37.5232392), (55.6409444, 37.523486), (55.6409747, 37.5234967), (55.6407782, 37.5243672), (55.6407252, 37.5244294), (55.6426106, 37.5257604), (55.6428724, 37.525169), (55.6430404, 37.5248538), (55.6435415, 37.5236776), (55.643493, 37.5236616), (55.643798, 37.5229521), (55.6438419, 37.5229803), (55.6457885, 37.5183856), (55.6463735, 37.517015), (55.6463825, 37.5169842), (55.6463841, 37.5169493), (55.646381, 37.5169131), (55.6463674, 37.5168796), (55.6449048, 37.515028), (55.6448454, 37.5149528), (55.6442588, 37.5142102), (55.6433099, 37.5129817), (55.6428976, 37.5124379), (55.6423328, 37.5117002), (55.6414743, 37.5105367), (55.6413981, 37.5104463), (55.6413209, 37.5104022), (55.6412421, 37.5103953), (55.6411755, 37.5104237), (55.6410802, 37.5105107), (55.6409999, 37.510649), (55.6397959, 37.5136618), (55.6386011, 37.5167084), (55.6362797, 37.5137973), (55.6360178, 37.5144428), (55.6356143, 37.5155214), (55.6354561, 37.5159596), (55.6353169, 37.5163989), (55.6349936, 37.5175984), (55.6348001, 37.5184644), (55.6347581, 37.5187477), (55.6347833, 37.5189369), (55.6348795, 37.5193123), (55.6349914, 37.5193756), (55.6351014, 37.5194718), (55.635334, 37.5196884), (55.6353371, 37.5199381), (55.6358904, 37.520394), (55.6359043, 37.5204575), (55.6359063, 37.5205676), (55.6363225, 37.5208485), (55.636819, 37.5212082), (55.6376044, 37.5220719), (55.6377792, 37.5222964), (55.6391957, 37.5233424)]",646834.383143967,8412
